place_id,名稱,地址,評分,評論數,經度,緯度,行政區
ChIJU1yfmzg9aTQRS8DmEtHgKVc,熱浪小島-烏日信義店｜品閱生活館 SunRead Living,414台灣台中市烏日區信義街119號1樓,4.9,1022,120.6400971,24.1049768,台中市 烏日區
ChIJk7D1FwA9aTQRZftN5nADZWA,六扇門時尚湯鍋-烏日信義店,414台灣台中市烏日區信義街232號,4.7,702,120.637371,24.1044187,台中市 烏日區
ChIJw3vC9-08aTQRGgx-ihHQEts,阿芳師活海鮮,414台灣台中市烏日區中山路一段595號,4.2,594,120.6323644,24.1052623,台中市 烏日區
ChIJWSLvmAM9aTQRYMkGIdianvw,築間幸福鍋物 烏日長春店,414台灣台中市烏日區長春街367號,4.9,2064,120.6361796,24.1084015,台中市 烏日區
ChIJBeC1G8Q_aTQRrhSSVK3JDIs,一戶牛肉麵食館,414台灣台中市烏日區榮和路35號,4.4,114,120.5969681,24.10796,台中市 烏日區
ChIJefwQAxY8aTQRuo1SS95-xcs,東京屋台拉麵-烏日店,414台灣台中市烏日區長春街349號,4,411,120.6365782,24.1085164,台中市 烏日區
ChIJx-opIbk-aTQRguXoIE-bp8Y,四川牛肉麵 烏日中山店,414台灣台中市烏日區中山路三段609號,3.9,665,120.6000737,24.1106348,台中市 烏日區
ChIJWZLquxs8aTQRSn8cm5-nZtw,楽珈 coffee roaster,"No. 1066號, No, No. 1066號五光路烏日區台中市台灣 414",4.7,456,120.6277618,24.103722,台中市 烏日區
ChIJS3DtXME_aTQRRpKTaayF6MM,寶餃子,414台灣台中市烏日區中山路三段291號,5,125,120.6074292,24.1081852,台中市 烏日區
ChIJpxpVR849aTQRegBeUtSX_Zc,種子廚房,41457台灣台中市烏日區新興路612巷27號,4.9,18,120.620496,24.1062071,台中市 烏日區
ChIJ5ziWOw8_aTQRSb1uf-_6o8g,麻辣不要辣｜烏日總店（午晚餐宵夜/水煮飲食/友善素食）,414台灣台中市烏日區三榮路二段176-1號,4.8,257,120.5988551,24.1080948,台中市 烏日區
ChIJ7fBD0g88aTQRcvXbcF245F0,單身料亭 義大利麵・咖哩・台菜,414台灣台中市烏日區中華路626號,4.2,133,120.6340359,24.1069397,台中市 烏日區
ChIJSbqKox47aTQR5EDC-PAx5xQ,茶奶奶手作點心-台鐵新烏日店,414台灣台中市烏日區高鐵東一路26號,4,545,120.6147409,24.1087632,台中市 烏日區
ChIJjw8px8Q-aTQRVcVW4gJ0Xic,胖胖牛排,41452台灣台中市烏日區中山路三段1267號,4.5,406,120.5865294,24.1130648,台中市 烏日區
ChIJ63aFs_MbaTQRO-GV3ahnp_Y,嗑肉石鍋-台中豐原店(二代店),420台灣台中市豐原區自成街46號,4.9,6656,120.725918,24.2513204,台中市 豐原區
ChIJEamO0AMaaTQRcJzO9s2VUvs,南園食坊現炒,420台灣台中市豐原區圓環東路119號No,4.5,249,120.7183177,24.2436936,台中市 豐原區
ChIJeXq0KQEaaTQR3pMIhWRF3kI,豐原鐵路餐廳,420台灣台中市豐原區博愛街315號,4.3,35,120.7149721,24.2458666,台中市 豐原區
ChIJk663H0obaTQRWquss2ICrEI,汍樂滿盛燒肉丼 豐原總店,420台灣台中市豐原區中山路462號,4.8,3009,120.7152186,24.2489391,台中市 豐原區
ChIJnQeEcdgbaTQRvwujeEwDce8,小時厚牛排-台中豐原店,420台灣台中市豐原區圓環東路425號,4.5,2715,120.7259764,24.2467034,台中市 豐原區
ChIJEzhnjBoaaTQRsSLwS58nle8,綠揚村,420台灣台中市豐原區愛國街75號,3.9,367,120.7258862,24.2483027,台中市 豐原區
ChIJQXY1pH09aTQRqUSNMcZgiP8,江湖客棧「海鮮龍蝦粥」,420台灣台中市豐原區西勢路336-2號,4.7,1059,120.7051309,24.2411616,台中市 豐原區
ChIJL_W6DBQaaTQRoJHHhFQBoyQ,石頭日式炭火燒肉豐原館,420台灣台中市豐原區圓環東路819號,4.4,6344,120.7296583,24.2553656,台中市 豐原區
ChIJOyYyfzobaTQRnhof7vu5Mb0,綠花朵蔬食手作（素食餐廳、週一公休）,420台灣台中市豐原區中山路501號,4.9,577,120.7137434,24.2537351,台中市 豐原區
ChIJN0XPMysbaTQRsWhmjpE8QFk,釜燒亭-創意鍋燒,420台灣台中市豐原區豐陽路105-2號,4.5,210,120.7232337,24.2518036,台中市 豐原區
ChIJYeCcDwwaaTQRlvyo5IJbGfw,蘋果堡親子餐廳,420台灣台中市豐原區圓環北路一段240號,4.4,390,120.7183266,24.2571028,台中市 豐原區
ChIJW9e89RMaaTQRgIOKJjEmS3o,立麒鮮肉湯包,420台灣台中市豐原區水源路590號,4.1,2273,120.7290618,24.2551697,台中市 豐原區
ChIJz9hPoQ8aaTQRy_zKORvs9D4,林阿波杏仁茶豆花 豐原總店,420台灣台中市豐原區中正路104之1號,4.9,468,120.7208335,24.2521474,台中市 豐原區
ChIJa2yszHkbaTQRKE7PPdCP8t0,大富小吃-豐原美食-餐廳-宵夜-炒麵,420台灣台中市豐原區向陽路138號,4.5,93,120.7245705,24.2521263,台中市 豐原區
ChIJ94pZXQ8aaTQRJa9yUok5M70,金樹冰果室,420台灣台中市豐原區中正路167巷2-13號號,4.2,1463,120.719243,24.2510528,台中市 豐原區
ChIJwa0SGBAaaTQRYdnn_rwBjD4,晨間食光 Le matin,420台灣台中市豐原區中陽路49號,4.4,563,120.7241051,24.2510532,台中市 豐原區
ChIJ6YPPQxYaaTQR9pwpzRKOEUE,新月日式創意料理,420台灣台中市豐原區北陽路143號,3.9,671,120.7332591,24.2516394,台中市 豐原區
ChIJAQAAAAkaaTQRsmt2lcFhghc,竹野日本料理,420台灣台中市豐原區圓環南路218號,4.2,761,120.7094199,24.2497979,台中市 豐原區
ChIJiewWsxEaaTQRyuwZUV-OWQo,羅勒蕃茄輕飲食,420台灣台中市豐原區向陽路6巷5號,4,229,120.7212395,24.2516348,台中市 豐原區
ChIJlQicbEwRaTQRE18pWSIsbqA,樂奇Lucky Club｜賽車景觀咖啡廳｜複合式餐酒館｜台中麗寶店,42145台灣台中市后里區月眉南路197號,5,450,120.6893323,24.3217369,台中市 后里區
ChIJF-w_moMaaTQRC_ajjdjejpw,春園美食餐廳(預約制，需要提前來電預約),421台灣台中市后里區舊圳路7之6號,4.6,116,120.7167179,24.2909176,台中市 后里區
ChIJDTY4LyERaTQRGd1uEb8VRN0,新這一鍋 台中麗寶殿,421台灣台中市后里區福容路201號二期C區1樓,4.9,6909,120.7030776,24.3268389,台中市 后里區
ChIJuVHtIiURaTQRPyTlUyEAhMA,米塔炙燒牛排專門店-台中麗寶店,421台灣台中市后里區福容路201號B區1樓,4.7,2825,120.7008484,24.3252688,台中市 后里區
ChIJkaXxHgARaTQRQBalldKRamg,餐食光,421台灣台中市后里區公安路103-1號,4.7,51,120.7098126,24.305091,台中市 后里區
ChIJNUOc_L0RaTQRIXXPaQvB9Xc,令和盛和食屋,421台灣台中市后里區主和路5巷5號,4.5,49,120.7072747,24.3039355,台中市 后里區
ChIJXcWZ_Z8aaTQRpTOFhcA0qFo,蘭亭茶藝館,421台灣台中市后里區中山路96號,4.3,298,120.7121316,24.3054883,台中市 后里區
ChIJgWkzZ5gbaTQRW27jFyyA_lU,小麋鹿食坊,421台灣台中市后里區舊圳路4-12號4-12-2號,4,41,120.7212199,24.2912231,台中市 后里區
ChIJJRGVhQgaaTQRURsQnp-I6YA,Kiss Me春米點心美食,421台灣台中市后里區三豐路三段103號,4.4,636,120.7228193,24.2866709,台中市 后里區
ChIJJXx5VHUQaTQR5FSVRXcMdj4,福音路86,421台灣台中市后里區福音路86號,4.1,54,120.7116712,24.3059182,台中市 后里區
ChIJv3zllrgbaTQRD1CEJxvilmY,S’éveiller Pâtiesserie｜甦醒法式甜點,421台灣台中市后里區三豐路四段199巷8號一樓,4.8,206,120.7232189,24.314116,台中市 后里區
ChIJq5oxfQAbaTQRNW-NXilW1bU,維縈家鄉碳烤雞排-后里店,42142台灣台中市后里區甲后路一段485號,4.9,186,120.7211711,24.3089709,台中市 后里區
ChIJPcWwYMURaTQROGaE2LZa_h4,泰香 BBQ,421台灣台中市后里區甲后路二段589號,4.8,230,120.6886208,24.314423,台中市 后里區
ChIJqR3LQaMaaTQRnW03YHbh3zw,鄭爌肉飯,421台灣台中市后里區三豐路三段955號,4.2,1534,120.7219613,24.307961,台中市 后里區
ChIJZXWtVLsaaTQRdis-pExc1ng,阿曼品味麵麵館／葷食-多種口味-鍋燒麵（另售-素食-鍋燒麵),421台灣台中市后里區甲后路一段508號,4.4,140,120.723518,24.3090072,台中市 后里區
ChIJB1ka9KMaaTQREjmnzYHEl8E,后里魷魚羹蝦仁羹蒜肉飯,421台灣台中市后里區甲后路一段756號,4.4,185,120.718769,24.3095347,台中市 后里區
ChIJ74gCURoRaTQRj9tAxKzd27o,明月館（麗寶店）,421台灣台中市后里區福容路201號麗寶Outlet Mall二期C棟2樓,4.4,526,120.7025659,24.3265535,台中市 后里區
ChIJtSvMLWIbaTQRpSVd0C5rqHA,芊江食堂,421台灣台中市后里區三豐路269巷13號,4.9,22,120.7216046,24.3078812,台中市 后里區
ChIJgcB8ZGkbaTQRZh7r2cYoUlE,自然紅屋Famwood · 行動木屋 · OnOnNature泱泱自然,422台灣台中市石岡區石城街27號,4.1,485,120.776423,24.2773894,台中市 石岡區
ChIJXYdOCAAbaTQRrUtA3jM9fzM,轉餃小吃店,422台灣台中市石岡區豐勢路1095號,5,13,120.7772227,24.2763085,台中市 石岡區
ChIJ5UeA5v8aaTQRIwzhYPit5R0,新加坡客家美食,420台灣台中市豐原區豐勢路二段1062號,4.3,1013,120.7574008,24.2754774,台中市 石岡區
ChIJVZo7XZAbaTQR9Wt84s6d2Oo,盧家早餐,422台灣台中市石岡區石岡街31號,3.3,94,120.7772307,24.2758515,台中市 石岡區
ChIJ3dkmQHEbaTQRCUYNfWhQSDE,蛋餅大叔,422台灣台中市石岡區豐勢路810號,4.2,146,120.7880488,24.2743364,台中市 石岡區
ChIJhQZUP8kbaTQRYRoCPCJDU0g,石岡美而美,422台灣台中市石岡區石岡街118號,4.9,10,120.7744261,24.2764823,台中市 石岡區
ChIJAxJIoYwbaTQR9LJNS40aQEU,飯太歲,422台灣台中市石岡區豐勢路638號,5,12,120.7952246,24.2712595,台中市 石岡區
ChIJyy_CixEaaTQRhdJB680ofyw,梁家芽園,420台灣台中市豐原區水源路坪頂巷18之1號,4,592,120.7661431,24.2617952,台中市 石岡區
ChIJV4i_gTMbaTQRid1cMv7lu9g,燒肉飯糰,422台灣台中市石岡區豐勢路606號,4.7,20,120.7965391,24.2708032,台中市 石岡區
ChIJNfm3_OwbaTQRVVMzeAv4KRg,就炸 succulent chicken,422台灣台中市石岡區豐勢路811號,4.7,7,120.7919939,24.2724026,台中市 石岡區
ChIJYZ00DNwbaTQR0TLGvJeqqOk,東方美早餐店,422台灣台中市石岡區大勇街1-1號,4.3,53,120.773931,24.2754049,台中市 石岡區
ChIJEYPrc7EbaTQRXhIm5d0D2pk,流星花園幸福樂活園區（渡假民宿、會議場地、户外婚禮、採果烤肉、團體營隊）,420台灣台中市豐原區水源路坪頂巷8號,4.4,1521,120.7647482,24.2589701,台中市 石岡區
ChIJnWCpDrobaTQRXq1EH6QvQ0g,大胖香腸,422台灣台中市石岡區豐勢路,5,4,120.769008,24.2788487,台中市 石岡區
ChIJvT1KS3cbaTQRskdV0_e-BSg,早點,422台灣台中市石岡區萬仙街60-62號,4.4,22,120.7913386,24.2721112,台中市 石岡區
ChIJT0MchUIdaTQRWW2M33j_F04,一福味麵食館 東勢美食「當天才可電話預訂」（11:15）後打_會依現場狀況接聽,423台灣台中市東勢區中山路104號,4.8,2728,120.8286941,24.2569043,台中市 東勢區
ChIJg83r-dgdaTQR9ybH5HpFMec,寮下啜COFFEEZU,423台灣台中市東勢區豐勢路652號,4.8,830,120.8254109,24.2609188,台中市 東勢區
ChIJwQkDkI0baTQR2KUTZChVI7c,日沐,423台灣台中市東勢區東蘭路197之99號,5,5,120.8026956,24.2934741,台中市 東勢區
ChIJg82_T88daTQRRBJ7T3TxSGw,梧賴咖啡,423台灣台中市東勢區第三橫街49號,4.9,243,120.8278232,24.2555435,台中市 東勢區
ChIJGVUbadgdaTQRkww0GJ4Tk9A,黃牛肉水餃館,423台灣台中市東勢區第一橫街157號,4.4,507,120.8309999,24.2516145,台中市 東勢區
ChIJE5d8CF8caTQRYXIZ9abiJe8,東勢鮮蝦大餛飩,423台灣台中市東勢區三民街147號,4,752,120.8299391,24.2562727,台中市 東勢區
ChIJDY9iWFwcaTQR6SH5qG8lfA4,松の富複合式食堂,423台灣台中市東勢區豐勢路127號,4.2,173,120.8304831,24.2500161,台中市 東勢區
ChIJ84dmCV8caTQRwbJyThRr4gY,阿玉早點,423台灣台中市東勢區三民街248號,4.3,310,120.8300685,24.2564112,台中市 東勢區
ChIJX80mJlMZaTQR8_i0v4lzJDI,客家小館,426台灣台中市新社區興中街251號,4.5,44,120.7989754,24.2036187,台中市 新社區
ChIJYySk2kcZaTQRPRSfga2qQ3Q,青青湖畔親水花園(景觀餐廳),406台灣台中市北屯區東山路二段188號,3.6,1082,120.7918,24.20465,台中市 新社區
ChIJGc4LIScdaTQRLLtihJ-cwCM,丹丹香蔥油餅-新社點,426台灣台中市新社區興安路18號,5,11,120.8073713,24.2397486,台中市 新社區
ChIJTbvNmhoXaTQRNekEi3jbOc4,Man’s 義大利麵食 潭子勝利店（8/12恢復營業🈺,427台灣台中市潭子區勝利路15號,4.2,108,120.7014472,24.2074702,台中市 潭子區
ChIJeZRBDMYXaTQRV8kOWqYJJlI,好食溏,427台灣台中市潭子區圓通南路87號,4.5,39,120.7082052,24.2066927,台中市 潭子區
ChIJq7AHKG0XaTQRTbG216EWSp8,鴨莊鴨魯飯（潭子店）,427台灣台中市潭子區潭興路三段90號,4.2,175,120.701979,24.2117099,台中市 潭子區
ChIJQZm4yiQXaTQR78_za_8uxo8,海王蛤蜊,427台灣台中市潭子區環中東路一段13號,4.7,520,120.7042388,24.2011764,台中市 潭子區
ChIJ9RpZRm0XaTQRdmb-mwPjnCg,百鄉活魚活蝦甕缸雞,427台灣台中市潭子區雅潭路二段265號,4,499,120.6900711,24.2156373,台中市 潭子區
ChIJI7bSebYXaTQR5iwZTJLgKb0,沫丘～小山遊茶記雅潭店-潭子必喝飲料|飲料推薦|外送飲料|人氣茶飲|奶蓋首選|熱門飲料（你訂與熊貓）都有外送,427台灣台中市潭子區雅潭路一段1-2號,4.9,399,120.7048622,24.2155429,台中市 潭子區
ChIJYToUJQAXaTQRxUaocgu_m5I,禧凡理念餐飲｜溫體豬精緻餐盒｜便當外帶專賣店,427台灣台中市潭子區興華一路243號一 樓,4.9,291,120.7032727,24.2094346,台中市 潭子區
ChIJEwyYurAXaTQRI64nY4APA0g,一築金野台-潭子店 潭子拉麵 潭子壽司 潭子生魚片,42753台灣台中市潭子區復興路一段13號,4.9,1046,120.7059831,24.2019833,台中市 潭子區
ChIJQ49Jg2sXaTQRb5ctJFMvdqU,牛杯杯牛肉麵,427台灣台中市潭子區大豐路三段31號,4.3,793,120.6921576,24.220238,台中市 潭子區
ChIJeZE9WAAXaTQR4A_tzyoHIEA,囍湯包,427台灣台中市潭子區潭子街一段31巷,4.9,65,120.7063006,24.214744,台中市 潭子區
ChIJqV-nfWUXaTQRoc-9QJgTj6o,金宴小館,427台灣台中市潭子區勝利路338號,4.1,170,120.7007152,24.2140429,台中市 潭子區
ChIJ333fh8EXaTQRi-Z8c0cGe7U,九江城一鴨二吃專賣店,428台灣台中市大雅區民生路一段60號,4.8,50,120.6470045,24.2260387,台中市 大雅區
ChIJu7DRuu0WaTQRDe6VsDgM8aY,不一樣餡餅,428台灣台中市大雅區民生路一段33號,4.6,174,120.6465727,24.2262015,台中市 大雅區
ChIJjQKHDgAXaTQRN5cjHGG4YyY,大雅至善園素食餐廳（需預約）,428台灣台中市大雅區雅環路三段二巷29號,4.8,24,120.6472139,24.2303833,台中市 大雅區
ChIJKXn5DeMXaTQRxnP8RIaUIZw,丹丹香蔥油餅 脆皮爆汁蔥肉鍋貼- 香腸炒米腸米血-雅環店｜下午茶 ｜大雅點心外送｜大雅美食｜雅環保齡球館,428台灣台中市大雅區雅環路二段8號,4.9,104,120.65383,24.2243278,台中市 大雅區
ChIJ3V7fJtMXaTQRoAOQ2MtBO5U,微輕點起司馬鈴薯 - 大雅店,428台灣台中市大雅區雅環路二段10號,4.9,88,120.6538312,24.2244816,台中市 大雅區
ChIJBYH7hVcXaTQRn4tVKwnt3zs,阿金食堂。咖哩飯/炒烏龍/鍋燒/手作寵物零食/阿培育犬育喵代理,428台灣台中市大雅區雅環路一段154巷18號,4.7,91,120.6538196,24.2178694,台中市 大雅區
ChIJ2TGmtVUXaTQRVPWCn5gLTfo,Pizza Running 大雅店/大雅美食/餐廳/必吃,428台灣台中市大雅區民興街38號,4.7,84,120.648018,24.2249977,台中市 大雅區
ChIJW4hnD_IWaTQRhZ5CmP4_BTE,三角窗小吃,428台灣台中市大雅區中清東路186號,4.4,60,120.6479438,24.2235847,台中市 大雅區
ChIJtSD3UFsXaTQRBBTx0cVZXCY,菜園炸蚵嗲,429台灣台中市神岡區三社路241巷33號,4.7,142,120.687321,24.2393798,台中市 神岡區
ChIJDyTJScYXaTQRdIxpgsgMteQ,吮指王 神岡民生店,429台灣台中市神岡區民生路27-7號,4.7,58,120.6822898,24.2457595,台中市 神岡區
ChIJYRDOVSERaTQR6lkppsbAJQA,木經濟小吃站,429台灣台中市神岡區三民路487號,4.1,317,120.6603001,24.2696287,台中市 神岡區
ChIJR_4bqe0QaTQR7qgLMkQF2Z0,囍臨門專業宴席辦桌（阿清師）,429台灣台中市神岡區溪洲路271號,4.4,26,120.6865276,24.2775519,台中市 神岡區
ChIJyVuF7rUXaTQRUgZjOgnTZM0,雙醬咖哩-台中神岡店,429台灣台中市神岡區中山路664號,3.6,37,120.6816912,24.2473106,台中市 神岡區
ChIJH3VLxdAQaTQRATPuQBLc0ho,神岡富祥手工食品,429台灣台中市神岡區厚生路50號,4.6,38,120.6725541,24.2591958,台中市 神岡區
ChIJ86_B2zQXaTQRvxigfvgdW6s,元氣當歸鴨 神岡店,429台灣台中市神岡區中山路504號,3.8,256,120.6856618,24.2468296,台中市 神岡區
ChIJhwKwJ6YRaTQRfihUJG531iM,張老師水煎包,429台灣台中市神岡區豐原大道七段627號,4.7,49,120.7092572,24.2596092,台中市 神岡區
ChIJAdaAzS8RaTQRa9Eq1xriYec,傻師傅湯包-大漢店,429台灣台中市神岡區大漢街50號,5,14,120.6979643,24.2530575,台中市 神岡區
ChIJLeuTN4s9aTQREfP6T5gwv8w,藏鵝奔月 大肚店,432台灣台中市大肚區沙田路三段114號,4.6,97,120.5441166,24.1568792,台中市 大肚區
ChIJ210yy1U-aTQRY-vRoFWZ1Ws,望高莊園,408台灣台中市南屯區中台路398號,4.5,2056,120.5788811,24.1459171,台中市 大肚區
ChIJO_6ofnM_aTQRIpjQhii5R9Y,阿文的店,432台灣台中市大肚區自由路29號,4.5,51,120.5481833,24.143664,台中市 大肚區
ChIJN1fO9p0_aTQRuh7WbjCf3zw,錦昌小吃部,432台灣台中市大肚區文昌路一段19號,4.2,495,120.5450055,24.151023,台中市 大肚區
ChIJ5y2VJJ0_aTQRp9M9XZ8kN9c,詹小吃,432台灣台中市大肚區大德六街45號,4,34,120.5404139,24.1535288,台中市 大肚區
ChIJEwhwsSI_aTQR2IR9iyuWiN8,家珍寶,432台灣台中市大肚區沙田路一段527號,4.2,199,120.5627039,24.124129,台中市 大肚區
ChIJmzIGrZM_aTQRmkJEJBb0T7s,追分小吃,432台灣台中市大肚區沙田路三段882號,4.7,49,120.5424196,24.1691088,台中市 大肚區
ChIJ_akaAek9aTQRKpFtj5Z0gzk,輔園牛肉麵館｜東海平價美食｜滷味,432台灣台中市大肚區遊園路二段193號,4.2,208,120.5805579,24.1730079,台中市 大肚區
ChIJV0IYibAVaTQRQUl0T4iQkR4,亦馬いま鍋物,433台灣台中市沙鹿區中山路448號,4.9,2292,120.5623541,24.2445866,台中市 沙鹿區
ChIJH8kSaWwVaTQR_bAdzI52QOM,愛將平價牛排－靜宜店,433台灣台中市沙鹿區北勢東路600號,4.9,3914,120.5738108,24.2290548,台中市 沙鹿區
ChIJBf8mLe4VaTQRUkrgG5O9seU,走心咖啡館,433台灣台中市沙鹿區東晉路8號,4.9,760,120.5781163,24.2218405,台中市 沙鹿區
ChIJXQ_L_XMVaTQRxbxE8CMJ5A8,滔月景觀咖啡廳(附設唱歌)、求婚、寵物友善、包場,433台灣台中市沙鹿區台灣大道六段612巷168號,4.6,1710,120.5871068,24.2034161,台中市 沙鹿區
ChIJ1W_4TQsVaTQRxTaZh5GG5KE,鳳記鵝肉老店（沙鹿本店）,433台灣台中市沙鹿區屏西路170號,4.1,1420,120.5691084,24.2096535,台中市 沙鹿區
ChIJqbqFn_wUaTQRcMWs5y0znnY,國際耀谷素食餐飲,433台灣台中市沙鹿區中山路185號,4.4,1639,120.5639171,24.2371634,台中市 沙鹿區
ChIJRfOzUgAVaTQREt_SAPZ_JH8,享吟玖吃到飽,433台灣台中市沙鹿區光華路279號之 8 號,4.2,134,120.5646545,24.2406208,台中市 沙鹿區
ChIJ8cxMozoVaTQRhvUw1ckEc3o,寶珠越南美食餐廳,433台灣沙鹿區新生街26號,4.9,63,120.5609512,24.2389123,台中市 沙鹿區
ChIJbWFzLgA_aTQRO2vuuIQ1h4k,韓朵露韓式料理,434台灣台中市龍井區遊園南路283-5號,4.8,184,120.5835479,24.1802293,台中市 龍井區
ChIJ91QfcwAVaTQR_HYpl_LOgn4,食杦坊現炒（每週三及每月最後一週的星期日公休）,434台灣台中市龍井區藝術街19巷3號,4.9,126,120.594833,24.1874539,台中市 龍井區
ChIJsTXIEYsVaTQRWBb6Qq5hcuI,二月山家,407台灣台中市西屯區國際街70之2號,4.2,638,120.5949038,24.1857545,台中市 龍井區
ChIJ7SOI6iA-aTQRfOHVPDkMM-Y,東海蓮心冰雞爪凍,434台灣台中市龍井區新興路1巷1號1之1號,4.2,3915,120.5926924,24.1813537,台中市 龍井區
ChIJo9Ha_CY-aTQRQ3pCs6nes4E,三野日式料理-龍井美食-壽司-餐廳-生魚片-咖哩,434台灣台中市龍井區新興路54號,4,828,120.586669,24.1815952,台中市 龍井區
ChIJj0DVbSg-aTQRZ9WgpVGj0rs,山櫻日式料理,434台灣台中市龍井區遊園南路157號,4.7,208,120.5845652,24.182855,台中市 龍井區
ChIJL0FWMLpraTQRhcs51dwUho8,豪客牛排,434台灣台中市龍井區中央路二段193號,4.6,71,120.5238083,24.2079567,台中市 龍井區
ChIJL34I4IkVaTQRZusH6en0ggA,台中東海貍小路,434台灣台中市龍井區新興路25巷12號,4,617,120.5892905,24.1802289,台中市 龍井區
